InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
553747,23112,PARISIENNE CURIO CABINET,2,5/19/2011 9:47,7.5,13627,United Kingdom,15
552310,84673B,BLUE FLY SWAT,1,5/8/2011 15:22,0.65,17323,United Kingdom,0.65
560853,21669,BLUE STRIPE CERAMIC DRAWER KNOB,2,7/21/2011 12:33,1.25,15311,United Kingdom,2.5
538951,22659,LUNCH BOX I LOVE LONDON,1,12/15/2010 11:26,1.95,16782,United Kingdom,1.95
563353,22689,DOORMAT MERRY CHRISTMAS RED,2,8/15/2011 14:32,7.95,15480,Malta,15.9
551033,21937,STRAWBERRY   PICNIC BAG,5,4/26/2011 11:32,2.95,15039,United Kingdom,14.75
557758,23321,SMALL WHITE HEART OF WICKER,3,6/22/2011 13:28,1.65,17585,United Kingdom,4.95
572923,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,10/27/2011 8:35,1.65,15948,United Kingdom,19.8
576837,22337,ANGEL DECORATION PAINTED ZINC,9,11/16/2011 15:16,0.63,,United Kingdom,5.67
545057,22148,EASTER CRAFT 4 CHICKS,12,2/27/2011 12:49,1.95,13630,United Kingdom,23.4
563843,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2,8/19/2011 14:02,2.95,17811,United Kingdom,5.9
577483,23380,PACK OF 12 VINTAGE DOILY TISSUES,4,11/20/2011 11:50,0.39,14502,United Kingdom,1.56
543820,85034C,3 ROSE MORRIS BOXED CANDLES,6,2/13/2011 16:05,4.25,16084,United Kingdom,25.5
540456,85180A,RED HEARTS LIGHT CHAIN,12,1/7/2011 12:14,1.25,13534,United Kingdom,15
567189,23290,SPACEBOY CHILDRENS BOWL,16,9/19/2011 9:10,1.25,17069,United Kingdom,20
577341,23319,BOX OF 6 MINI 50'S CRACKERS,6,11/18/2011 15:00,2.49,16279,United Kingdom,14.94
549958,23207,LUNCH BAG ALPHABET DESIGN,3,4/13/2011 13:47,1.65,17589,United Kingdom,4.95
544294,22026,BANQUET BIRTHDAY  CARD,12,2/17/2011 12:42,0.42,15601,United Kingdom,5.04
573406,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,10/30/2011 15:57,0.55,14112,United Kingdom,13.2
566606,51014L,"FEATHER PEN,LIGHT PINK",24,9/13/2011 16:33,0.39,15194,United Kingdom,9.36
565434,22035,VINTAGE CARAVAN GREETING CARD,12,9/4/2011 13:35,0.42,12867,United Kingdom,5.04
541430,21114,LAVENDER SCENTED FABRIC HEART,40,1/18/2011 9:50,1.25,12356,Portugal,50
579135,23357,HOT WATER BOTTLE SEX BOMB,1,11/28/2011 12:44,4.95,18096,United Kingdom,4.95
543293,22488,NATURAL SLATE RECTANGLE CHALKBOARD,12,2/7/2011 11:20,1.65,17613,United Kingdom,19.8
577010,20725,LUNCH BAG RED RETROSPOT,3,11/17/2011 12:11,1.65,15506,United Kingdom,4.95
563557,22485,SET OF 2 WOODEN MARKET CRATES,2,8/17/2011 13:33,12.75,15786,United Kingdom,25.5
564300,21584,RETROSPOT SMALL TUBE MATCHES,1,8/24/2011 11:31,1.65,16723,United Kingdom,1.65
575176,21931,JUMBO STORAGE BAG SUKI,1,11/8/2011 18:29,4.13,,United Kingdom,4.13
540247,22961,JAM MAKING SET PRINTED,1,1/5/2011 15:56,1.45,15464,United Kingdom,1.45
556509,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,6/13/2011 10:33,4.95,12708,Germany,19.8
576644,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,2,11/16/2011 10:01,10.79,,United Kingdom,21.58
558614,22994,TRAVEL CARD WALLET RETROSPOT,1,6/30/2011 15:56,0.83,,United Kingdom,0.83
542420,22059,CERAMIC STRAWBERRY DESIGN MUG,6,1/27/2011 18:05,1.49,17180,United Kingdom,8.94
573386,22112,CHOCOLATE HOT WATER BOTTLE,24,10/30/2011 14:27,4.25,17183,United Kingdom,102
551811,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,5/4/2011 11:37,2.08,15039,United Kingdom,20.8
544928,21991,BOHEMIAN COLLAGE STATIONERY SET,1,2/24/2011 18:07,2.46,,United Kingdom,2.46
568066,22652,TRAVEL SEWING KIT,3,9/23/2011 13:48,1.65,14529,United Kingdom,4.95
537653,84658,WHITE STITCHED CUSHION COVER,2,12/7/2010 15:54,6.95,17897,United Kingdom,13.9
580727,22371,AIRLINE BAG VINTAGE TOKYO 78,4,12/5/2011 17:17,8.29,14096,United Kingdom,33.16
539736,22383,LUNCH BAG SUKI  DESIGN,3,12/21/2010 15:18,5.06,,United Kingdom,15.18
541658,21704,BAG 250g SWIRLY MARBLES,4,1/20/2011 12:16,0.85,15529,United Kingdom,3.4
538106,22445,PENCIL CASE LIFE IS BEAUTIFUL,1,12/9/2010 15:20,2.95,17950,United Kingdom,2.95
569136,22595,GINGHAM HEART DECORATION,12,9/30/2011 14:41,0.85,15834,United Kingdom,10.2
560863,22551,PLASTERS IN TIN SPACEBOY,1,7/21/2011 13:53,1.65,12748,United Kingdom,1.65
550956,20675,BLUE POLKADOT BOWL,4,4/21/2011 16:37,1.25,17179,United Kingdom,5
574284,23581,JUMBO BAG PAISLEY PARK,20,11/3/2011 15:01,2.08,17644,United Kingdom,41.6
537396,85199L,LARGE HANGING IVORY & RED WOOD BIRD,7,12/6/2010 14:08,0.65,17223,United Kingdom,4.55
539434,84754,S/15 SILVER GLASS BAUBLES IN BAG,2,12/17/2010 14:41,2.51,,United Kingdom,5.02
578921,22948,METAL DECORATION NAUGHTY CHILDREN,3,11/27/2011 11:57,0.85,13596,United Kingdom,2.55
537823,84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,2,12/8/2010 14:25,2.51,,United Kingdom,5.02
573904,23147,SINGLE ANTIQUE ROSE HOOK IVORY,3,11/1/2011 14:54,1.45,14505,United Kingdom,4.35
536837,22632,HAND WARMER RED RETROSPOT,4,12/2/2010 18:15,2.1,14395,United Kingdom,8.4
565233,85131D,BEADED CRYSTAL HEART PINK ON STICK,3,9/2/2011 9:34,0.83,,United Kingdom,2.49
557308,23300,GARDENERS KNEELING PAD CUP OF TEA,1,6/19/2011 15:13,1.65,16744,United Kingdom,1.65
562204,22089,PAPER BUNTING VINTAGE PAISLEY,2,8/3/2011 12:54,2.95,16324,United Kingdom,5.9
579777,23366,SET 12 COLOURING PENCILS DOILY,1,11/30/2011 15:13,1.25,,United Kingdom,1.25
559123,23200,JUMBO BAG PEARS,1,7/6/2011 12:26,2.08,17341,United Kingdom,2.08
543200,21876,POTTERING MUG,1,2/4/2011 13:03,3.29,,United Kingdom,3.29
537638,48184,DOORMAT ENGLISH ROSE,1,12/7/2010 15:28,14.43,,United Kingdom,14.43
555279,22419,LIPSTICK PEN RED,2,6/1/2011 17:42,0.42,16348,United Kingdom,0.84
569216,17003,BROCADE RING PURSE,27,10/2/2011 12:41,0.39,15555,United Kingdom,10.53
551193,21201,TROPICAL  HONEYCOMB PAPER GARLAND,3,4/27/2011 11:05,2.55,17954,United Kingdom,7.65
547987,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,3/29/2011 9:11,0.85,17428,United Kingdom,8.5
561923,22355,CHARLOTTE BAG SUKI DESIGN,10,8/1/2011 12:16,0.85,14112,United Kingdom,8.5
547703,85049H,URBAN BLACK RIBBONS,12,3/24/2011 17:10,1.25,12540,Spain,15
577572,23396,LE JARDIN BOTANIQUE CUSHION COVER,3,11/20/2011 15:48,3.75,17384,United Kingdom,11.25
536993,21933,PINK VINTAGE PAISLEY PICNIC BAG,1,12/3/2010 15:19,2.95,14396,United Kingdom,2.95
556280,22430,ENAMEL WATERING CAN CREAM,1,6/9/2011 20:03,4.95,14584,United Kingdom,4.95
546314,84249A,"GREETING CARD,SQUARE, DOUGHNUTS",12,3/10/2011 19:05,0.42,16808,United Kingdom,5.04
543467,22271,FELTCRAFT DOLL ROSIE,1,2/8/2011 14:35,5.79,,United Kingdom,5.79
581418,23240,SET OF 4 KNICK KNACK TINS DOILY,6,12/8/2011 15:02,4.15,17451,United Kingdom,24.9
581217,23177,TREASURE ISLAND BOOK BOX,1,12/8/2011 9:20,4.58,,United Kingdom,4.58
543040,21084,SET/6 COLLAGE PAPER CUPS,1,2/2/2011 17:06,0.65,17337,United Kingdom,0.65
571283,22697,GREEN REGENCY TEACUP AND SAUCER,6,10/16/2011 13:51,2.95,16533,United Kingdom,17.7
572695,21989,PACK OF 20 SKULL PAPER NAPKINS,12,10/25/2011 14:23,0.85,12610,Italy,10.2
548373,21922,UNION STRIPE WITH FRINGE  HAMMOCK,1,3/30/2011 16:34,16.63,,United Kingdom,16.63
552286,22629,SPACEBOY LUNCH BOX,2,5/8/2011 13:07,1.95,16393,United Kingdom,3.9
543519,21239,PINK  POLKADOT CUP,24,2/9/2011 11:38,0.85,17083,United Kingdom,20.4
536592,48111,DOORMAT 3 SMILEY CATS,1,12/1/2010 17:06,14.43,,United Kingdom,14.43
560233,23207,LUNCH BAG ALPHABET DESIGN,2,7/17/2011 11:10,1.65,16813,United Kingdom,3.3
574532,71101E,STANDING FAIRY POLE SUPPORT,12,11/4/2011 14:19,0.85,15676,United Kingdom,10.2
561113,21935,SUKI  SHOULDER BAG,1,7/25/2011 12:09,1.65,17841,United Kingdom,1.65
545349,22522,CHILDS GARDEN FORK BLUE,3,3/2/2011 11:07,0.85,18118,United Kingdom,2.55
577700,22197,POPCORN HOLDER,5,11/21/2011 12:06,0.85,14449,United Kingdom,4.25
564734,22937,BAKING MOULD CHOCOLATE CUPCAKES,6,8/28/2011 13:32,2.55,12484,Spain,15.3
580367,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,12/2/2011 16:39,7.46,,United Kingdom,7.46
571629,22271,FELTCRAFT DOLL ROSIE,6,10/18/2011 11:18,2.95,13362,United Kingdom,17.7
575930,23294,SET OF 6 SNACK LOAF BAKING CASES,2,11/11/2011 17:58,2.46,,United Kingdom,4.92
576644,22681,FRENCH BLUE METAL DOOR SIGN 6,1,11/16/2011 10:01,2.46,,United Kingdom,2.46
554694,22718,CARD CAT AND TREE,1,5/25/2011 17:06,0.83,,United Kingdom,0.83
542255,22427,ENAMEL FLOWER JUG CREAM,1,1/26/2011 16:43,11.63,,United Kingdom,11.63
574102,23479,WIRE EGG BASKET,12,11/3/2011 10:27,6.65,16128,United Kingdom,79.8
546122,21745,GAOLERS KEYS DECORATIVE GARDEN,1,3/9/2011 14:32,3.75,15581,United Kingdom,3.75
566583,23245,SET OF 3 REGENCY CAKE TINS,4,9/13/2011 13:55,4.95,15343,United Kingdom,19.8
546190,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,3/10/2011 10:57,8.25,13102,United Kingdom,16.5
558771,22188,BLACK HEART CARD HOLDER,3,7/3/2011 15:53,3.95,17105,United Kingdom,11.85
544186,85099F,JUMBO BAG STRAWBERRY,1,2/16/2011 15:56,4.13,,United Kingdom,4.13
544295,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,2/17/2011 12:43,1.06,14298,United Kingdom,12.72
554014,21925,UNION STRIPE CUSHION COVER,12,5/20/2011 13:13,1.25,13856,United Kingdom,15
571280,22209,WOOD STAMP SET HAPPY BIRTHDAY,2,10/16/2011 13:08,0.83,18122,United Kingdom,1.66
537692,22295,HEART FILIGREE DOVE LARGE,5,12/8/2010 10:40,1.65,14796,United Kingdom,8.25
572279,23301,GARDENERS KNEELING PAD KEEP CALM,5,10/23/2011 10:56,1.65,16066,United Kingdom,8.25
576904,23266,SET OF 3 WOODEN STOCKING DECORATION,12,11/17/2011 9:25,1.25,14931,Channel Islands,15
539492,22300,COFFEE MUG DOG + BALL DESIGN,1,12/20/2010 10:14,5.06,,United Kingdom,5.06
545715,21033,JUMBO BAG CHARLIE AND LOLA TOYS,3,3/7/2011 10:13,4.13,,United Kingdom,12.39
560715,85099F,JUMBO BAG STRAWBERRY,10,7/20/2011 13:21,2.08,13549,United Kingdom,20.8
580393,21733,RED HANGING HEART T-LIGHT HOLDER,1,12/4/2011 10:51,2.95,16438,United Kingdom,2.95
539034,21258,VICTORIAN SEWING BOX LARGE,1,12/15/2010 14:29,12.75,16161,United Kingdom,12.75
571849,23500,KEY RING BASEBALL BOOT ASSORTED,20,10/19/2011 12:52,1.25,12841,United Kingdom,25
561900,22817,CARD SUKI BIRTHDAY,12,7/31/2011 15:31,0.42,16655,United Kingdom,5.04
554124,21982,PACK OF 12 SUKI TISSUES,24,5/23/2011 8:31,0.29,13339,United Kingdom,6.96
574662,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,11/6/2011 12:01,8.5,16676,United Kingdom,17
553174,48129,DOORMAT TOPIARY,1,5/15/2011 11:04,7.95,16206,United Kingdom,7.95
580295,22308,TEA COSY BLUE STRIPE,1,12/2/2011 13:49,2.55,17841,United Kingdom,2.55
564835,23346,SPACEBOY BEAKER,1,8/30/2011 12:31,2.46,,United Kingdom,2.46
542255,22166,WALL MIRROR RECTANGLE DIAMANTE PINK,1,1/26/2011 16:43,7.46,,United Kingdom,7.46
544673,22083,PAPER CHAIN KIT RETROSPOT,1,2/22/2011 15:46,2.95,13421,United Kingdom,2.95
551262,22674,FRENCH TOILET SIGN BLUE METAL,2,4/27/2011 12:05,1.25,14527,United Kingdom,2.5
538353,21181,PLEASE ONE PERSON METAL SIGN,96,12/10/2010 15:31,1.85,13798,United Kingdom,177.6
580367,22469,HEART OF WICKER SMALL,4,12/2/2011 16:39,3.29,,United Kingdom,13.16
552710,23144,ZINC T-LIGHT HOLDER STARS SMALL,24,5/11/2011 7:35,0.83,13098,United Kingdom,19.92
553415,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,12,5/17/2011 10:02,1.25,12463,Belgium,15
545027,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,2,2/25/2011 14:59,6.63,,United Kingdom,13.26
542659,47566B,TEA TIME PARTY BUNTING,10,1/31/2011 12:09,4.65,15738,United Kingdom,46.5
560090,21577,SAVE THE PLANET COTTON TOTE BAG,2,7/14/2011 16:46,1.63,,United Kingdom,3.26
539663,21664,RIDGED GLASS STORAGE JAR CREAM LID,6,12/21/2010 10:26,3.75,17961,United Kingdom,22.5
540832,20719,WOODLAND CHARLOTTE BAG,59,1/11/2011 14:42,2.46,,United Kingdom,145.14
578018,22152,PLACE SETTING WHITE STAR,24,11/22/2011 13:08,0.42,15311,United Kingdom,10.08
553160,23167,SMALL CERAMIC TOP STORAGE JAR,12,5/13/2011 15:26,0.83,14194,United Kingdom,9.96
543189,22236,CAKE STAND 3 TIER MAGIC GARDEN,2,2/4/2011 11:48,12.75,17517,United Kingdom,25.5
536747,22834,HAND WARMER BABUSHKA DESIGN,6,12/2/2010 13:44,2.1,17802,United Kingdom,12.6
540468,84086C,PINK/PURPLE RETRO RADIO,1,1/7/2011 13:55,2.51,,United Kingdom,2.51
573155,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,18,10/28/2011 8:34,0.79,13632,United Kingdom,14.22
572301,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,10/23/2011 14:41,2.95,16794,United Kingdom,2.95
556419,21755,LOVE BUILDING BLOCK WORD,3,6/10/2011 12:30,5.95,15411,United Kingdom,17.85
572509,23201,JUMBO BAG ALPHABET,20,10/24/2011 14:25,2.08,17004,United Kingdom,41.6
542420,20675,BLUE POLKADOT BOWL,1,1/27/2011 18:05,1.25,17180,United Kingdom,1.25
569129,23310,BUBBLEGUM RING ASSORTED,36,9/30/2011 13:40,0.42,15034,United Kingdom,15.12
562031,22682,FRENCH BLUE METAL DOOR SIGN 7,6,8/1/2011 17:37,1.25,16984,United Kingdom,7.5
581439,23006,TRAVEL CARD WALLET FLOWER MEADOW,3,12/8/2011 16:30,0.83,,United Kingdom,2.49
567482,22083,PAPER CHAIN KIT RETROSPOT,2,9/20/2011 13:42,2.95,16464,United Kingdom,5.9
545918,22917,HERB MARKER ROSEMARY,24,3/8/2011 11:55,0.65,16917,United Kingdom,15.6
563705,21755,LOVE BUILDING BLOCK WORD,3,8/18/2011 14:33,5.95,17736,United Kingdom,17.85
545701,20972,PINK CREAM FELT CRAFT TRINKET BOX,5,3/6/2011 15:17,1.25,17107,United Kingdom,6.25
570103,20974,12 PENCILS SMALL TUBE SKULL,2,10/7/2011 12:18,0.65,15719,United Kingdom,1.3
540468,85170D,SET/6 PINK BIRD T-LIGHT CANDLES,2,1/7/2011 13:55,2.51,,United Kingdom,5.02
541422,21220,SET/4 BADGES DOGS,3,1/17/2011 17:48,0.83,,United Kingdom,2.49
568671,23516,EMBROIDERED RIBBON REEL SOPHIE,6,9/28/2011 13:13,3.75,13139,United Kingdom,22.5
560483,21892,TRADITIONAL WOODEN CATCH CUP GAME,12,7/19/2011 10:49,1.25,12955,United Kingdom,15
571257,47591D,PINK FAIRY CAKE CHILDRENS APRON,1,10/14/2011 17:17,4.13,,United Kingdom,4.13
580872,23381,PACK OF 12 VINTAGE LEAF TISSUES,2,12/6/2011 12:02,0.39,18283,United Kingdom,0.78
557960,22457,NATURAL SLATE HEART CHALKBOARD,1,6/23/2011 19:46,2.95,15453,United Kingdom,2.95
546634,22424,ENAMEL BREAD BIN CREAM,2,3/15/2011 12:10,12.75,14527,United Kingdom,25.5
563231,22766,PHOTO FRAME CORNICE,2,8/14/2011 15:42,2.95,14658,United Kingdom,5.9
579345,23445,ICE CREAM BUBBLES,20,11/29/2011 11:46,0.83,12727,France,16.6
580115,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,1,12/1/2011 16:22,2.5,,United Kingdom,2.5
546089,22995,TRAVEL CARD WALLET SUKI,24,3/9/2011 11:44,0.42,17864,United Kingdom,10.08
536569,21761,WOOD AND GLASS MEDICINE CABINET,1,12/1/2010 15:35,29.95,16274,United Kingdom,29.95
573585,22835,HOT WATER BOTTLE I AM SO POORLY,3,10/31/2011 14:41,10.79,,United Kingdom,32.37
539089,22457,NATURAL SLATE HEART CHALKBOARD,6,12/16/2010 9:46,2.95,15246,United Kingdom,17.7
542795,21217,RED RETROSPOT ROUND CAKE TINS,2,2/1/2011 10:59,9.95,18055,United Kingdom,19.9
542303,21657,MILK BOTTLE WITH GLASS STOPPER,3,1/27/2011 11:05,6.95,12539,Spain,20.85
541965,21508,VINTAGE KID DOLLY CARD,12,1/24/2011 13:27,0.42,12625,Germany,5.04
545217,22439,6 ROCKET BALLOONS,1,2/28/2011 16:59,1.25,,United Kingdom,1.25
540255,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,2,1/5/2011 16:50,0.85,,United Kingdom,1.7
556108,21935,SUKI  SHOULDER BAG,1,6/8/2011 17:59,3.29,,United Kingdom,3.29
578225,23314,VINTAGE CHRISTMAS TABLECLOTH,2,11/23/2011 11:51,12.5,17700,United Kingdom,25
576412,22348,TEA BAG PLATE RED RETROSPOT,24,11/15/2011 11:21,0.85,13455,United Kingdom,20.4
579187,23309,SET OF 60 I LOVE LONDON CAKE CASES,1,11/28/2011 15:31,1.25,,United Kingdom,1.25
575765,35971,ROSE FOLKART HEART DECORATIONS,24,11/11/2011 11:02,1.25,17730,United Kingdom,30
548191,21731,RED TOADSTOOL LED NIGHT LIGHT,1,3/29/2011 15:20,3.29,,United Kingdom,3.29
570192,22081,RIBBON REEL FLORA + FAUNA,10,10/7/2011 15:26,1.65,17509,United Kingdom,16.5
570287,23266,SET OF 3 WOODEN STOCKING DECORATION,12,10/10/2011 11:37,1.25,17425,United Kingdom,15
574059,20931,BLUE POT PLANT CANDLE,1,11/2/2011 14:13,2.95,14646,Netherlands,2.95
580730,23395,BELLE JARDINIERE CUSHION COVER,1,12/5/2011 17:28,10.79,,United Kingdom,10.79
574885,23480,MINI LIGHTS WOODLAND MUSHROOMS,8,11/7/2011 14:01,3.75,12472,Germany,30
574722,22096,PINK PAISLEY SQUARE TISSUE BOX,5,11/6/2011 14:45,0.39,14502,United Kingdom,1.95
578786,22111,SCOTTIE DOG HOT WATER BOTTLE,2,11/25/2011 12:02,4.95,13184,United Kingdom,9.9
561689,22149,FELTCRAFT 6 FLOWER FRIENDS,18,7/29/2011 9:01,2.1,15942,United Kingdom,37.8
555323,22629,SPACEBOY LUNCH BOX,1,6/2/2011 11:02,2.46,,United Kingdom,2.46
567043,20727,LUNCH BAG  BLACK SKULL.,6,9/16/2011 11:27,1.65,13268,United Kingdom,9.9
568066,22747,POPPY'S PLAYHOUSE BATHROOM,1,9/23/2011 13:48,2.1,14529,United Kingdom,2.1
575179,22111,SCOTTIE DOG HOT WATER BOTTLE,3,11/9/2011 8:11,4.95,14284,United Kingdom,14.85
572499,85049E,SCANDINAVIAN REDS RIBBONS,12,10/24/2011 14:10,1.25,15786,United Kingdom,15
560937,20694,FLORAL PINK MONSTER,1,7/22/2011 10:52,3.75,17920,United Kingdom,3.75
571713,22413,METAL SIGN TAKE IT OR LEAVE IT,1,10/18/2011 16:58,5.79,,United Kingdom,5.79
555397,21781,MA CAMPAGNE CUTLERY BOX,1,6/2/2011 17:26,29.13,,United Kingdom,29.13
570424,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,4,10/10/2011 13:41,2.89,17372,United Kingdom,11.56
557957,23193,BUFFALO BILL TREASURE BOOK BOX,3,6/23/2011 19:20,2.25,13969,United Kingdom,6.75
559357,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,7/7/2011 18:56,1.65,17107,United Kingdom,16.5
546427,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,1,3/13/2011 14:29,2.1,14606,United Kingdom,2.1
571675,22866,HAND WARMER SCOTTY DOG DESIGN,12,10/18/2011 13:26,2.1,13700,United Kingdom,25.2
546421,84596L,BISCUITS SMALL BOWL LIGHT BLUE,16,3/13/2011 11:21,0.42,13700,United Kingdom,6.72
566789,21801,CHRISTMAS TREE DECORATION WITH BELL,36,9/15/2011 10:35,0.42,13134,United Kingdom,15.12
573019,23374,RED SPOT PAPER GIFT BAG,10,10/27/2011 12:33,0.82,15145,United Kingdom,8.2
569640,22741,FUNKY DIVA PEN,96,10/5/2011 12:25,0.85,12471,Germany,81.6
573897,23329,DECORATIVE WICKER HEART LARGE,6,11/1/2011 14:29,1.65,16729,United Kingdom,9.9
567656,82567,"AIRLINE LOUNGE,METAL SIGN",2,9/21/2011 14:40,1.63,14096,United Kingdom,3.26
552042,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,6,5/6/2011 9:00,2.95,13952,United Kingdom,17.7
581191,22730,ALARM CLOCK BAKELIKE IVORY,1,12/7/2011 16:56,3.75,17449,United Kingdom,3.75
550183,84991,60 TEATIME FAIRY CAKE CASES,24,4/14/2011 17:58,0.55,14105,United Kingdom,13.2
559340,22692,DOORMAT WELCOME TO OUR HOME,4,7/7/2011 16:51,7.95,13699,United Kingdom,31.8
544459,21876,POTTERING MUG,12,2/20/2011 13:52,1.25,17838,United Kingdom,15
571237,21181,PLEASE ONE PERSON METAL SIGN,12,10/14/2011 14:38,2.1,15078,United Kingdom,25.2
568947,21264,WHITE GOOSE FEATHER TREE 60CM,12,9/29/2011 15:04,1.95,14696,United Kingdom,23.4
575739,20973,12 PENCIL SMALL TUBE WOODLAND,2,11/11/2011 9:05,1.25,,United Kingdom,2.5
579777,23495,SET OF 3 PANTRY WOODEN SPOONS,2,11/30/2011 15:13,2.46,,United Kingdom,4.92
569629,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,10/5/2011 11:37,0.29,15249,United Kingdom,6.96
537240,22450,SILK PURSE BABUSHKA BLUE,1,12/6/2010 10:08,6.77,,United Kingdom,6.77
544685,22024,RAINY LADIES BIRTHDAY CARD,12,2/22/2011 17:13,0.42,13285,United Kingdom,5.04
576329,21064,BOOM BOX SPEAKER BOYS,2,11/14/2011 15:22,4.13,,United Kingdom,8.26
568721,20971,PINK BLUE FELT CRAFT TRINKET BOX,1,9/28/2011 16:24,2.46,,United Kingdom,2.46
537855,22766,PHOTO FRAME CORNICE,4,12/8/2010 15:59,2.95,15996,United Kingdom,11.8
577483,85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",1,11/20/2011 11:50,0.39,14502,United Kingdom,0.39
544894,20724,RED RETROSPOT CHARLOTTE BAG,10,2/24/2011 12:09,0.85,15805,United Kingdom,8.5
568990,22139,RETROSPOT TEA SET CERAMIC 11 PC,3,9/29/2011 16:42,4.95,15933,United Kingdom,14.85
581352,22562,MONSTERS STENCIL CRAFT,1,12/8/2011 12:26,1.25,14698,United Kingdom,1.25
552670,22055,MINI CAKE STAND  HANGING STRAWBERY,1,5/10/2011 15:06,3.29,,United Kingdom,3.29
538040,21479,WHITE SKULL HOT WATER BOTTLE,1,12/9/2010 13:08,3.75,16520,United Kingdom,3.75
548160,21389,IVORY HANGING DECORATION  BIRD,12,3/29/2011 13:33,0.85,16253,United Kingdom,10.2
557804,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,48,6/23/2011 10:24,0.65,18198,United Kingdom,31.2
542258,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,1,1/26/2011 17:08,1.25,17372,United Kingdom,1.25
547367,21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,2,3/22/2011 13:11,2.95,15437,United Kingdom,5.9
538880,22414,DOORMAT NEIGHBOURHOOD WITCH,1,12/14/2010 15:52,14.43,,United Kingdom,14.43
560856,84944,SET OF 6 KASHMIR FOLKART BAUBLES,6,7/21/2011 13:06,1.65,16607,United Kingdom,9.9
564172,22396,MAGNETS PACK OF 4 RETRO PHOTO,4,8/23/2011 14:19,0.39,16033,United Kingdom,1.56
562565,23321,SMALL WHITE HEART OF WICKER,10,8/7/2011 10:45,1.65,16206,United Kingdom,16.5
562024,21219,SET/4 BADGES BALLOON GIRL,1,8/1/2011 16:07,2.46,,United Kingdom,2.46
564857,22995,TRAVEL CARD WALLET SUKI,1,8/31/2011 9:23,0.83,,United Kingdom,0.83
562113,23182,TOILET SIGN OCCUPIED OR VACANT,1,8/2/2011 16:11,2.46,,United Kingdom,2.46
549694,22925,BLUE GIANT GARDEN THERMOMETER,1,4/11/2011 13:45,5.95,15414,United Kingdom,5.95
577485,22551,PLASTERS IN TIN SPACEBOY,2,11/20/2011 11:56,1.65,16360,United Kingdom,3.3
546860,22178,VICTORIAN GLASS HANGING T-LIGHT,192,3/17/2011 14:47,1.06,18198,United Kingdom,203.52
552654,21880,RED RETROSPOT TAPE,1,5/10/2011 14:20,0.65,15756,United Kingdom,0.65
564061,22121,NOEL WOODEN BLOCK LETTERS,1,8/22/2011 14:38,5.95,14505,United Kingdom,5.95
564733,22659,LUNCH BOX I LOVE LONDON,1,8/28/2011 13:18,1.95,17841,United Kingdom,1.95
568301,21804,WHITE CHRISTMAS GARLAND STARS TREES,2,9/26/2011 12:45,3.75,16383,United Kingdom,7.5
575176,23256,CHILDRENS CUTLERY SPACEBOY,1,11/8/2011 18:29,8.29,,United Kingdom,8.29
550439,48138,DOORMAT UNION FLAG,2,4/18/2011 12:17,7.95,18231,United Kingdom,15.9
567618,16161P,WRAP ENGLISH ROSE,25,9/21/2011 12:26,0.42,12721,France,10.5
557389,23067,HANGING ENGRAVED METAL HEART,4,6/20/2011 11:03,4.15,15921,United Kingdom,16.6
547906,21164,HOME SWEET HOME METAL SIGN,2,3/28/2011 12:13,2.95,14410,United Kingdom,5.9
559816,22960,JAM MAKING SET WITH JARS,2,7/12/2011 16:11,8.29,,United Kingdom,16.58
577297,16048,TEATIME ROUND PENCIL SHARPENER,1,11/18/2011 12:48,0.12,14593,United Kingdom,0.12
572899,22865,HAND WARMER OWL DESIGN,1,10/26/2011 14:50,2.1,13435,United Kingdom,2.1
547386,21754,HOME BUILDING BLOCK WORD,1,3/22/2011 15:52,11.63,,United Kingdom,11.63
